# RTranslate pinyin lexicon
# Readings: mozillazg/pinyin-data and phrase-pinyin-data (MIT)
# Frequency: hermitdave/FrequencyWords zh_cn_full (CC-BY-SA-4.0)
hang jian zi li	40	行间字里
hang ju	40	行距
hang kong	880	航空
hang kong bing	40	航空兵
hang kong bu	8	航空部
hang kong dui	27	航空队
hang kong gang	40	航空港
hang kong gong si	386	航空公司
hang kong hang tian	18	航空航天
hang kong ju	67	航空局
hang kong mu jian	191	航空母舰
hang kong qi	16	航空器
hang kong shi	7	航空史
hang kong shi ye	7	航空事业
hang kong xin	40	航空信
hang kong xue	7	航空学
hang kong ye	14	航空业
hang kong you jian	5	航空邮件
hang kong yun shu	8	航空运输
hang kong zhan	6	航空展
hang kong zhan	6	航空站
hang kuan	40	行款
hang lie	309	行列
hang lie shi	40	行列式
hang lu	40	航路
hang mo	40	航模
hang mu	237	航母
han gong	25	焊工
han gong	16	韩宫
han gong ju zheng	40	含宫咀征
han gong ju zheng	40	含宫咀徵
han gou cang ji	40	含垢藏疾
han gou cang xia	40	含垢藏瑕
hang pai	36	航拍
hang pao	5	航炮
hang ping	5	航平
hang qing	95	行情
hang shi	40	夯实
hang shi	40	行市
hang si	9	杭斯
hang su	66	航速
hang tai	13	航太
hang te	243	杭特
hang tian	112	航天
hang tian fei ji	195	航天飞机
hang tian fu	40	航天服
hang tian ju	61	航天局
hang tian qi	41	航天器
hang tian yuan	71	航天员
hang tian zhong xin	5	航天中心
han gua	40	汗褂
han gua er	40	汗褂儿
han guan	26	函馆
han guang	8	寒光
han guo	1638	韩国
han guo	13	汗国
han guo	7	喊过
han guo cheng	20	韩国城
han guo dui	5	韩国队
han guo hua	14	韩国话
han guo zheng fu	7	韩国政府
hang wu	40	航务
hang wu	40	行伍
hang xian	550	航线
hang xiang	429	航向
hang xiang	5	珩祥
hang xiao	40	航校
hang xie yi qi	12	沆瀣一气
hang xing	905	航行
hang xing zhe	10	航行者
hang ye	933	行业
hang yi	7	航一
hang ying	5	航鹰
hang you	7	航游
hang yuan	10	航员
hang yun	54	航运
hang yun gong si	9	航运公司
hang zhan	40	行栈
hang zhan	33	航站
hang zhan	10	航展
hang zhang	40	行长
hang zhan lou	44	航站楼
hang zhi	6	杭治
hang zhou	53	杭州
han hai	40	瀚海
han hai bang	6	汉海邦
han hai su chao	40	韩海苏潮
han han hu hu	40	含含糊糊
han hao	40	寒号
han he jia	5	韩和甲
han hen	6	含恨
han hou	7	憨厚
han hu	119	含糊
han hua	40	喊话
han hua	14	汉化
han hua wan jie	40	寒花晚节
han hu bu ming	40	含糊不明
han hu bu qing	58	含糊不清
han hu de	6	含糊地
han hui geng ran	40	寒灰更然
han hun	40	含混
han hun bu qing	40	含混不清
han hu qi ci	40	含糊其词
han hu qi ci	40	含糊其辞
ha ni	491	哈妮
ha ni	121	哈尼
ha ni fu	9	哈尼夫
ha ni ren	6	哈尼人
ha ni zu	40	哈尼族
han ji	57	旱季
han ji	8	汗剂
han ji	5	汉吉
han jia	42	寒假
han jia	40	汉家
han jia	22	喊价
han jian	688	罕见
han jian	104	汉奸
han jian	40	汗碱
han jian	15	函件
han jiang	63	汉江
han jiang	40	悍将
han jiang jun	8	韩将军
han jiao	212	喊叫
han jiao	40	汗脚
han jiao sheng	47	喊叫声
han jie	135	焊接
han jie gong	13	焊接工
han jin	5	汗巾
han jing ju hua	40	含菁咀华
han jin jin	40	汗津津
han jin liang	40	含金量
han jiu jing	33	含酒精
han jiu ming	59	喊救命
han ju	46	韩剧
han ka	21	汉卡
han kao ke	155	汉考克
han ke	1022	汉克
han ke hui	6	汉克会
han ke mo	9	翰克默
han ke si	34	汉克斯
han kou	5	汉口
han kou hao	40	喊口号
han ku	6	旱窟
han kui	14	韩魁
han lan	7	憨览
han lei	23	含泪
han lei	5	喊累
han leng	1022	寒冷
han leng ci gu	6	寒冷刺骨
han li	16	汉利
han li	6	汉立
han liang	298	含量
han liang	40	寒凉
han liao wen ji	40	含蓼问疾
han li min	6	韩立民
han lin	18	翰林
han lin lin	40	汗淋淋
han liu	33	寒流
han liu	16	汗流
han liu jia bei	58	汗流浃背
han liu jia bei	40	汗流夹背
han liu jia fu	40	汗流浃肤
han liu jia ti	40	汗流浃体
han liu jia zhong	40	汗流浃踵
han liu jie zhong	40	汗流接踵
han liu man mian	40	汗流满面
han liu qia bei	40	汗流洽背
han liu qia yi	40	汗流洽衣
han liu zhi zhong	40	汗流至踵
han long	11	韩龙
han lu	40	寒露
han ma	35	悍马
han ma che	35	悍马车
han ma gong lao	40	汗马功劳
han mao	146	汗毛
han mao	32	寒毛
han ma zha	11	汉马渣
han ma zhi gong	40	汗马之功
han ma zhi lao	40	汗马之劳
han mei	12	韩美
han meng	25	汉蒙
han meng zi	6	汉蒙兹
han mi	32	汉米
han mi	7	汉弥
han miao de yu	40	旱苗得雨
han mi dun	7	汉米顿
han mi er dun	179	汉密尔顿
han min	5	汉民
han ming	7	韩明
han ming	5	汉明
han ming yin ji	40	含明隐迹
han min tong	19	韩民统
han mo	40	旱魔
han mo	38	汉默
han mo de	6	汉莫德
han mo sen	7	翰莫森
han mo shi tan	10	汉默史坦
han mu	128	汉姆
han mu	29	罕姆
han mu	6	汉母
han mu chun hua	40	寒木春华
han mu dun	13	汉姆顿
han mu jin	5	汉姆金
han na	955	汉娜
han na	110	汉纳
han na	9	翰娜
han na	6	韩娜
han na ke lin	5	汉娜克林
han na man	19	汉纳曼
han nan	104	汉南
han na sen	31	汉纳森
han nei	27	汉内
han nei bao	5	汉内堡
han nei si	27	汉内斯
han nei xi	12	翰内西
han ni	69	汉妮
han ni	20	汉尼
han ni	6	翰尼
han niang	19	喊娘
han ni ba	271	汉尼拔
han ni bao	7	汉尼保
han ni gen	9	汉尼根
han ni sen	5	汉尼森
han niu	5	悍妞
han niu chong dong	40	汗牛充栋
han niu chong wu	40	汗牛充屋
han niu sai dong	40	汗牛塞栋
han nuo	14	汉诺
han nuo fu	7	汉诺夫
han nuo wei	38	汉诺威
ha nong	7	哈农
han po	16	喊破
han pu	47	汉普
han pu dun	220	汉普顿
han pu dun	6	汉普敦
han pu jun	39	汉普郡
han qi	27	寒气
han qi	5	含气
han qia gu li	40	汗洽股栗
han qian	15	含铅
han qiang	19	焊枪
han qing	40	汗青
han qing mo mo	40	含情脉脉
han qing tou bai	40	汗青头白
han qu	40	旱区
han quan zhi si	40	寒泉之思
han ran	9	悍然
han ran	8	酣然
han ran bu gu	40	悍然不顾
han ren	83	汉人
han ren	9	韩人
han ren	6	喊人
han ren xin po	40	撼人心魄
han ri	10	韩日
han rui ti	17	韩瑞提
han ru yu xia	40	汗如雨下
han sa	9	汉萨
han sen	372	汉森
han sen	37	韩森
han sha	40	含沙
han sha	40	喊杀
han sha	23	汉莎
han shan	87	汗衫
han shang	9	焊上
han shang	5	函上
han shang ju zheng	40	含商咀征
han shang ju zheng	40	含商咀徵
han shang xiu	9	韩尚秀
han shang xu	10	韩尚旭
han shang yu	5	韩尚宇
han sha she ying	40	含沙射影
han she	126	寒舍
han sheng	74	喊声
han sheng	49	鼾声
han sheng	6	汉生
han sheng ru lei	10	鼾声如雷
han shi	40	寒食
han shi	18	韩式
han shi	17	憾事
han shi	17	汉氏
han shi	12	汗湿
han shi	11	韩食
han shi	5	汉室
han shi xiang gong	40	函矢相攻
han shou	24	函授
han shou ban	40	函授班
han shou da xue	40	函授大学
han shou fen xiang	40	韩寿分香
han shou xue xiao	40	函授学校
han shu	55	函数
han shu	14	旱树
han shu	14	汉叔
han shu	7	寒暑
han shui	184	汗水
han shui	28	酣睡
han shui	16	含税
han shui	15	汉水
han shui	5	含水
han shui	5	寒水
han shui ceng	5	含水层
han shui liang	40	含水量
han shu jia	40	寒暑假
han si	666	汉斯
han su	34	韩素
han suan	113	寒酸
han suan luo po	40	寒酸落魄
han suan xiang	40	寒酸相
han su luo	11	韩苏洛
han sun	5	憨孙
han su ning	9	韩素宁
han suo	6	韩索
han tai tai	5	韩太太
han tang	24	含糖
han tang liang	5	含糖量
han te	46	汉特
han te	28	韩特
han tian	5	寒天
han tian chi di	40	熯天炽地
han tian dong di	40	撼天动地
han tian zhen di	40	撼天震地
han tie	7	寒铁
han tie	5	含铁
han ting	65	喊停
han tong	5	喊痛
han tong lin li	40	酣痛淋漓
ha nu	6	哈努
ha nuo	38	哈诺
han wang	40	汉王
han wang	5	翰王
han wei	478	捍卫
han wei	25	汗味
han wei	9	寒微
han wei	5	悍卫
han wei zhe	26	捍卫者
han wen	50	韩文
han wen	9	汉文
han wu ji	40	寒武纪
han xian	40	汉显
han xian	40	汗腺
han xiang ren	11	韩相仁
han xian sheng	72	韩先生
han xiao	26	含笑
han xiao jiu quan	12	含笑九泉
han xiao ru di	40	含笑入地
han xi lin li	40	酣嬉淋漓
han xin	67	韩信
han xin	31	寒心
han xing	40	喊醒
han xin ru ku	22	含辛茹苦
han xiu	8	含羞
han xiu cao	43	含羞草
han xu	90	含蓄
han xuan	60	寒暄
han xuan	7	寒喧
han xu de	5	含蓄地
han xue	40	含血
han xue jia	40	汉学家
han xue pen ren	40	含血喷人
han xue xun ren	40	含血噀人
han xue xun ren	40	含血潠人
han xue yan che	40	汗血盐车
han ya dai jiao	40	含牙带角
han ya dai jiao	40	含牙戴角
han ya lin	8	韩雅林
han yan	40	汗颜
han yan	10	含盐
han yang	44	汉阳
han yang	12	涵养
han yang	10	含氧
han yang liang	25	含氧量
han yan gua yu	40	罕言寡语
han yan wu di	40	汗颜无地
han ya sang zi	40	喊哑嗓子
han ya zi	14	旱鸭子
han ye	40	汗液
han ye	22	寒夜
han yi	524	含义
han yi	102	寒意
han yi	67	含意
han yi	51	涵义
han yi	11	韩一
han yi	9	涵意
han yi	5	汉仪
han ying ju hua	40	含英咀华
han ying she	5	韩影社
han ying you	14	韩英佑
han yi nong sun	40	含饴弄孙
han yi sheng	24	喊一声
han you	415	含有
han you	69	罕有
han you	11	含油
han yu	158	韩语
han yu	59	汉语
han yuan	32	韩元
han yuan	21	韩圆
han yuan	17	含冤
han yuan	14	喊冤
han yuan er si	7	含冤而死
han yuan mo bai	40	含冤莫白
han yu pin yin fang an	40	汉语拼音方案
han zai	51	旱灾
han zang	40	漢藏
han zei bu liang li	40	汉贼不两立
han ze xiu	7	韩泽秀
han zhan	40	寒颤
han zhan	35	寒战
han zhan	27	韩战
han zhe	63	含着
han zhe	11	韩哲
han zhe	5	汉喆
han zhe gu tou lu zhe rou	40	含着骨头露着肉
han zhe lei	13	含着泪
han zheng	40	寒症
han zhe xiu	11	韩哲秀
han zhi	5	憨直
han zhi	5	罕至
han zhi jian	9	寒之剑
han zhi xiong	18	韩志雄
han zhi yi	7	汉至谊
han zhi yuan	7	韩智媛
han zhong	40	汉中
han zhu	40	汗珠
han zhu	22	含住
han zhu	18	含著
han zhuang ke ju	40	憨状可掬
han zhuo	9	汉卓
han zi	268	汉子
han zi	66	汉字
han zi	40	汗渍
han zi	40	蚶子
han zi	7	汉兹
han zi zi	40	汗渍渍
han zu	8	汉族
hao	558010	好
hao	22150	号
hao	510	浩
hao	429	豪
hao	201	嚎
hao	159	耗
hao	154	淏
hao	100	蚝
hao	80	唬
hao	80	妞
hao	80	皋
hao	80	睾
hao	80	翯
hao	80	镐
hao	57	蒿
hao	50	郝
hao	39	壕
hao	30	毫
hao	23	貉
hao	19	皓
hao	11	灏
hao	6	昊
hao	4	嚆
hao	2	薅
hao	1	嗥
hao	1	濠
hao	1	皞
hao	1	鄗
hao	1	颢
hao an	32	好暗
hao ba	40	好吧
hao bai	11	好白
hao ban	204	好办
hao bang	814	好棒
hao bang shou	63	好帮手
hao bang yang	85	好榜样
hao ban lv	17	好伴侣
hao bao	12	好报
hao ben	51	好笨
hao bi	597	好比
hao bian	40	好辩
hao biao	13	好表
hao bie	12	好别
hao bie	5	号别
hao bing	57	好冰
hao bing	40	号兵
hao bing	5	好兵
hao bi rou	8	郝碧柔
hao bo	14	好波
hao bu	881	毫不
hao bu	40	好不
hao bu chi yi	34	毫不迟疑
hao bu dong yao	10	毫不动摇
hao bu fei li	63	毫不费力
hao bu guan xin	43	毫不关心
hao bu han hu	40	毫不含糊
hao bu hao	5024	好不好
hao bu hui yan	40	毫不讳言
hao bu jie yi	40	毫不介意
hao bu kao lv	13	毫不考虑
hao bu ke qi	16	毫不客气
hao bu liu qing	142	毫不留情
hao bu rong yi	837	好不容易
hao bu shou ruan	15	毫不手软
hao bu tuo xie	5	毫不妥协
hao bu xiang gan	51	毫不相干
hao bu xiang guan	25	毫不相关
hao bu xie yi	40	毫不屑意
hao bu xun se	14	毫不逊色
hao bu yan shi	19	毫不掩饰
hao bu you yu	249	毫不犹豫
hao bu zai hu	67	毫不在乎
hao bu zai yi	67	毫不在意
hao cai	52	好菜
hao cai	51	好彩
hao cai	21	耗材
hao cai tou	8	好彩头
hao cai xing	9	好才行
hao can	138	好惨
hao can	6	号餐
hao cang	6	好藏
hao cao	40	蒿草
hao cao	40	薅草
hao cha	44	好差
hao cha	17	好查
hao chan	7	嚎产
hao che	232	好车
hao che	181	号车
hao che	86	豪车
hao chen	17	好沉
hao cheng	124	号称
hao cheng	9	好成
hao chi	6683	好吃
hao chi e mei	40	皓齿蛾眉
hao chi hao he	40	好吃好喝
hao chi lan zuo	40	好吃懒做
hao chou	66	好丑
hao chu	4051	好处
hao chuan	7	好船
hao chuang	11	好床
hao chuang	9	号床
hao chu duo duo	7	好处多多
hao chu fei	40	好处费
hao chui niu	40	好吹牛
hao chun	51	好蠢
hao chun	6	好醇
hao ci	19	好词
hao da	865	好大
hao da	43	浩大
hao da dang	61	好搭档
hao da ge	5	好大个
hao dai	458	好歹
hao dai	8	好带
hao dai gao mao	40	好戴高帽
hao dan	5	好胆
hao dan fei su	40	好丹非素
hao dang	24	浩荡
hao dang	8	好党
hao dao	8	好刀
hao dao	8	好到
hao dao	5	耗到
hao da xi gong	40	好大喜功
hao da yi	5	好大一
hao de	8	好得
hao de	6	耗得
hao de duo	306	好得多
hao de hen	40	好得很
hao de kai shi	138	好的开始
hao de kuai	15	好得快
hao deng	41	豪登
hao deng	40	号灯
hao di	28	好滴
hao di	8	豪帝
hao di	7	豪邸
hao dian	1762	好点
hao dian	40	耗电
hao dian	6	号点
hao dian can	6	好点餐
hao dian mei	62	好点没
hao diao	19	耗掉
hao di jie jue	8	好地解决
hao dong	40	好动
hao dong	40	好懂
hao dong	9	好冻
hao dong dong	14	好东东
hao dou	103	好斗
hao du	55	豪赌
hao du	31	好赌
hao du	10	好毒
hao duan duan	80	好端端
hao dui	39	好队
hao dun	7	豪顿
hao duo	6743	好多
hao duo bian	31	好多遍
hao duo ge	27	好多个
hao duo hao duo	98	好多好多
hao duo nian	599	好多年
hao duo qian	109	好多钱
hao duo tian	67	好多天
hao du shu	40	好读书
hao e bu tong	40	好恶不同
hao er	167	豪尔
hao er	40	好儿
hao er	27	浩二
hao er he	40	豪尔赫
hao fa	109	毫发
hao fa	30	好伐
hao fa	13	好法
hao fa bu shuang	40	毫发不爽
hao fan	92	好烦
hao fan	40	浩繁
hao fang	535	号房
hao fang	19	豪放
hao fang	8	好放
hao fang bu ji	40	豪放不羁
hao fa si su	40	毫发丝粟
hao fa wei shang	11	毫发未伤
hao fa wu sun	137	毫发无损
hao fei	180	耗费
hao fei	18	好肥
hao fei	5	好飞
hao fen lv xi	40	毫分缕析
hao fu	14	豪夫
hao fu	5	好付
hao fu	5	郝夫
hao fu qi	21	好福气
hao gan	459	好感
hao gan bao qu	40	豪干暴取
hao gan du	6	好感度
hao gao wu yuan	40	好高务远
hao gao wu yuan	40	好高骛远
hao gao wu yuan	40	好高鹜远
hao ge	183	豪哥
hao ge	63	好歌
hao ge	24	好个
hao ge	16	浩哥
hao ge	8	豪格
hao ge pi	26	好个屁
hao gong	5	好工
hao gou	100	壕沟
hao gou	6	好够
hao gou er	7	好狗儿
hao gou yun	6	好狗运
hao gu	40	好古
hao guai	145	好怪
hao guai	123	好乖
hao guan	6	好官
hao guang	28	耗光
hao guan xian shi	40	好管闲事
hao gu dan	62	好孤单
hao gui	55	好贵
hao gui	44	豪鬼
hao guo	432	好过
hao hai zi	2127	好孩子
hao han	148	好汉
hao han	102	浩瀚
hao han	12	浩汉
hao han bu chi yan qian kui	40	好汉不吃眼前亏
hao han ge	6	浩汉哥
hao han ti ji	40	号寒啼饥
hao han wu yin	29	浩瀚无垠
hao hao	22178	好好
hao hao	5	豪豪
hao hao dang dang	22	浩浩荡荡
hao hao er	40	好好儿
hao hao kan	200	好好看
hao hao shang shang	40	浩浩汤汤
hao hao xian sheng	63	好好先生
hao hao xiao	92	好好笑
hao hao xue	88	好好学
hao hao xue xi	169	好好学习
hao he	956	好喝
hao hen	14	好狠
hao heng	40	豪横
hao heng ba hu	40	豪横跋扈
hao hong	19	好红
hao hou	66	好后
hao hou	7	好厚
hao hua	686	豪华
hao hua	434	好话
hao hua	11	好画
hao hua	7	好花
hao hua ban	11	豪华版
hao hua che	47	豪华车
hao huai	277	好坏
hao huai nian	92	好怀念
hao hua jiao che	246	豪华轿车
hao hua jiu dian	36	豪华酒店
hao hua xing	10	豪华型
hao hui	27	好会
hao hui	25	号会
hao huo	56	好货
hao huo	27	好活
hao huo ban	8	好夥伴
hao ji	224	好极
hao ji	196	好几
hao ji	180	号机
hao ji	23	浩纪
hao ji	16	好记
hao ji	7	好机
hao ji	7	好计
hao jia	12	好家
hao jia	9	好价
hao jia	8	好假
hao jia	5	好加
hao jia huo	540	好家伙
hao jian	57	好见
hao jian	13	好剑
hao jian	11	号键
hao jian	6	貉间
hao jian	5	好尖
hao jiao	261	号角
hao jiao	190	嚎叫
hao jiao	40	号叫
hao jiao	13	嗥叫
hao jiao sheng	15	号角声
hao ji ba	5	好几把
hao ji bai	56	好几百
hao ji bai ge	22	好几百个
hao ji bai nian	27	好几百年
hao ji bai wan	52	好几百万
hao ji bai wan nian	9	好几百万年
hao ji bei	27	好几倍
hao ji bei	9	好几杯
hao ji ben	10	好几本
hao ji bian	50	好几遍
hao ji bu	7	好几部
hao ji ceng	14	好几层
hao ji chang	9	好几场
hao ji chu	12	好几处
hao ji dai	26	好几代
hao ji dao	6	好几道
hao jie	111	浩劫
hao jie	61	浩介
hao jie	27	豪杰
hao jie	8	耗竭
hao jie	7	好接
hao ji fen	8	好几份
hao ji feng	8	好几封
hao ji fen zhong	8	好几分钟
hao ji ge	1349	好几个
hao ji gen	5	好几根
hao ji gong li	7	好几公里
hao ji hui	37	好几回
hao ji jia	19	好几家
hao ji jian	11	好几件
hao ji jian	10	好几间
hao ji ke	5	好几颗
hao ji le	4725	好极了
hao ji li	13	好几里
hao ji liang	5	好几辆
hao ji ming	14	好几名
hao jin	380	耗尽
hao jin	22	好近
hao jin	19	好劲
hao jin	9	好紧
hao jing	40	好景
hao jing	40	镐京
hao jing	18	好靓
hao jing	10	豪景
hao jing bu chang	40	好景不常
hao jing bu chang	40	好景不长
hao ji nian	757	好几年
hao ji qian	65	好几千
hao ji quan	10	好几圈
hao ji shi	5	好几十
hao ji shi ge	10	好几十个
hao ji shi nian	14	好几十年
hao ji shi wan	8	好几十万
hao ji sui	7	好几岁
hao ji tang	9	好几趟
hao ji tiao	23	好几条
hao jiu	1686	好久
hao jiu	165	好酒
hao jiu	6	好旧
hao jiu bu jian	1398	好久不见
hao jiu hao jiu	45	好久好久
hao jiu mei	880	好久没
hao jiu tan bei	40	好酒贪杯
hao ji wan	30	好几万
hao ji wei	21	好几位
hao ji xia	12	好几下
hao ji ye	6	好几页
hao ji yi	8	好几亿
hao ji zhang	18	好几张
hao ji zhi	8	好几支
hao ji zhi	5	好几只
hao ji zhong	28	好几种
hao ji zuo	5	好几座
hao ju	5	好剧
hao jue	307	好觉
hao ju hao san	21	好聚好散
hao jun	7	好俊
hao kai	5	好开
hao kai xin	406	好开心
hao kan	5268	好看
hao kang	21	好康
hao ke	249	毫克
hao ke	118	好客
hao ke	48	浩克
hao ke	43	豪克
hao ke	19	好渴
hao ke	17	豪客
hao ke zhi dao	6	好客之道
hao kong	6	好空
hao kou	14	号口
hao kou	7	好口
hao kou ba	14	好口巴
hao ku	276	好酷
hao ku	40	号哭
hao ku	29	好苦
hao ku	10	嚎哭
hao kuai	142	好快
hao kun	64	好困
hao la	64	好辣
hao la	20	好拉
hao lai	63	好来
hao lai	40	好赖
hao lai hao qu	40	好来好去
hao lai wu	1596	好莱坞
hao lan	44	好烂
hao le ba	424	好了吧
hao le chuang ba wang le tong	40	好了疮疤忘了痛
hao lei	112	好累
hao lei	105	好勒
hao lei	9	豪勒
hao le ma	5980	好了吗
hao le mei	246	好了没
hao li	17	豪利
hao li	13	毫厘
hao li	9	郝丽
hao lian	40	好脸
hao liang	50	好凉
hao liang	26	好亮
hao liang zhi shang	40	濠梁之上
hao liao	55	好料
hao liao	20	好聊
hao li bu shuang	40	毫厘不爽
hao li dai	5	郝利代
hao li hao san	40	好离好散
hao ling	109	号令
hao ling ru shan	40	号令如山
hao lou	28	号楼
hao lu	34	号路
hao lu	9	好路
hao luan	35	好乱
hao luo	20	好罗
hao luo man	5	豪罗曼
hao luo yi	6	号罗伊
hao ma	4635	号码
hao ma	59	好马
hao ma	6	好妈
hao mai	40	号脉
hao mai	9	豪迈
hao mai bu qun	40	豪迈不群
hao ma ji	40	号码机
hao man	71	好慢
hao mang	13	好忙
hao mao	26	毫毛
hao mao bu fan	40	毫毛不犯
hao ma pai	13	号码牌
hao mei	529	好美
hao men	98	号门
hao men	45	豪门
hao men	41	好闷
hao men	16	好门
hao meng	17	好萌
hao meng	5	郝萌
hao meng bu chang	40	好梦不长
hao meng nan cheng	40	好梦难成
hao meng nan yuan	40	好梦难圆
hao mi	1071	毫米
hao mian	13	好眠
hao miao	55	毫秒
hao mi bo	6	毫米波
hao ming	49	好命
hao ming	6	好名
hao ming gong	9	好命公
hao ming po	7	好命婆
hao mo hao yang	40	好模好样
hao mou shan duan	40	好谋善断
hao nan	143	好难
hao nan	48	浩南
hao nan er	8	好男儿
hao nan ge	5	浩南哥
hao neng	17	好能
hao nian	5	好念
hao ni ge	15	好你个
hao nv bu chuan jia shi yi	40	好女不穿嫁时衣
hao pa	334	好怕
hao pai	92	好牌
hao pai	40	号牌
hao pao	40	号炮
hao pei	8	好配
hao pian	22	好骗
hao pian	14	好片
hao piao	5	好票
hao ping	122	好评
hao pi qi	24	好脾气
hao qi	3105	好奇
hao qi	40	好气
hao qi	14	好棋
hao qi	14	豪气
hao qi	11	浩气
hao qian	40	壕堑
hao qian	9	好前
hao qiang	79	好强
hao qiang	40	豪强
hao qiang	26	好枪
hao qiao	39	好巧
hao qiao	5	号桥
hao qiao	5	好翘
hao qi chang cun	40	浩气长存
hao qie	7	好切
hao qin	10	好琴
hao qing	29	豪情
hao qing	12	好轻
hao qi shang yi	40	好奇尚异
hao qiu	563	好球
hao qiu	29	号球
hao qi xin	409	好奇心
hao qi zhe duo	40	好骑者堕
hao qu	15	号区
hao qu	5	耗去
hao quan	9	好拳
hao qu chu	43	好去处
hao qu zhi long	40	豪取智笼
hao ran	8	浩然
hao re	89	好惹
hao ren	5769	好人
hao ren	18	好认
hao ren jia	64	好人家
hao ren zhu yi	40	好人主义
hao ri zi	892	好日子
hao rong	40	貉绒
hao rong yi	79	好容易
hao rou wan chuang	40	好肉剜疮
hao ru	7	豪乳
hao ruan	26	好软
hao ruo	6	好弱
hao san	40	耗散
hao sang	40	号丧
hao sang zi	56	好嗓子
hao se	268	好色
hao se	69	豪瑟
hao se	5	郝瑟
hao se gui	15	好色鬼
hao se ke	33	好色客
hao sen	39	豪森
hao se zhi tu	40	好色之徒
hao shang	40	好尚
hao shang	17	耗上
hao shang	7	好伤
hao shang jia hao	6	好上加好
hao shang ju gu	40	豪商巨贾
hao shan ji e	40	好善嫉恶
hao shan le shi	40	好善乐施
hao shan wu e	40	好善恶恶
hao shao	16	好少
hao shen	40	耗神
hao shen	13	好神
hao shen	8	好深
hao shen	6	豪绅
hao shen cai	60	好身材
hao sheng	130	毫升
hao sheng	57	好生
hao sheng	40	好胜
hao sheng	12	号声
hao sheng	6	号生
hao sheng	6	豪生
hao sheng hao qi	40	好声好气
hao sheng xin	12	好胜心
hao sheng yi	58	好生意
hao sheng zhi de	40	好生之德
hao shen shou	40	好身手
hao shi	4524	好事
hao shi	128	好使
hao shi	66	耗时
hao shi	57	好时
hao shi	50	好市
hao shi	18	号室
hao shi	6	好食
hao shi cheng shuang	6	好事成双
hao shi duo mo	40	好事多磨
hao shi duo qian	40	好事多悭
hao shi er	81	好事儿
hao shi guang	188	好时光
hao shi ji	396	好时机
hao shi jian	21	耗时间
hao shi jie	5	好时节
hao shi tian qian	40	好事天悭
hao shi zhe	40	好事者
hao shi zhi tu	40	好事之徒
hao shou	558	好受
hao shou	308	好手
hao shou	46	号手
hao shou	18	好瘦
hao shou cheng	14	好收成
hao shu	129	好书
hao shu	40	号数
hao shu	13	好熟
hao shu	7	豪叔
hao shu	6	好输
hao shuai	290	好帅
hao shuang	213	好爽
hao shuang	24	豪爽
hao shui	9	好水
hao shuo	40	好说
hao shuo dai shuo	40	好说歹说
hao shuo hua	40	好说话
hao si	304	豪斯
hao si	296	好似
hao si	81	浩司
hao si	10	浩斯
hao si bu ru	12	好死不如
hao si jia	14	郝思嘉
hao si man	39	豪斯曼
hao si man	7	郝斯曼
hao su	6	好俗
hao suan	20	好酸
hao sun	16	耗损
hao tai	10	浩泰
hao tai	5	浩太
hao tai duo	38	好太多
hao tan	202	好谈
hao tao	40	号啕
hao tao	12	嚎啕
hao tao da ku	45	嚎啕大哭
hao tao da ku	40	号咷大哭
hao tao da ku	40	号啕大哭
hao te	20	豪特
hao te	17	浩特
hao teng	18	豪滕
hao ti	5	好替
hao tian	14	好天
hao tian bu diao	40	昊天不吊
hao tian dong di	40	嚎天动地
hao tian er	40	好天儿
hao tian han di	40	嚎天喊地
hao tian kou di	40	号天扣地
hao tian liang ye	40	好天良夜
hao ting	1354	好听
hao ting	8	号艇
hao ting hua	26	好听话
hao tong	1490	好痛
hao tong	40	号筒
hao tou	56	好头
hao tou	40	号头
hao tu	15	好土
hao wa	227	好哇
hao wa	21	豪瓦
hao wai	40	号外
hao wan	4493	好玩
hao wan	28	好晚
hao wan er	85	好玩儿
hao wang jiao	40	好望角
hao wei	86	好味
hao wei	42	豪威
hao wei	20	郝薇
hao wei	17	号位
hao wei	11	好位
hao wei	8	郝威
hao wei	6	好威
hao wei feng	8	好威风
hao wei ren shi	40	好为人师
hao wei shi duan	40	好为事端
hao wen	180	好闻
hao wen	40	好问
hao wen jue yi	40	好问决疑
hao wen ze yu	40	好问则裕
hao wu	2937	毫无
hao wu	54	好恶
hao wu	24	豪无
hao wu	10	豪乌
hao wu ban fa	45	毫无办法
hao wu bao liu	102	毫无保留
hao wu cheng yi	10	毫无诚意
hao wu dao li	70	毫无道理
hao wu dong jing	16	毫无动静
hao wu er zhi	8	毫无二致
hao wu gen ju	92	毫无根据
hao wu gua ge	39	毫无瓜葛
hao wu guan xi	234	毫无关系
hao wu gu ji	47	毫无顾忌
hao wu gu lv	19	毫无顾虑
hao wu hui yi	17	毫无悔意
hao wu jia zhi	201	毫无价值
hao wu jie guo	19	毫无结果
hao wu ju se	7	毫无惧色
hao wu lai you	7	毫无来由
hao wu li wai	16	毫无例外
hao wu qu bie	6	毫无区别
hao wu xiao guo	11	毫无效果
hao wu xi wang	71	毫无希望
hao wu yi wen	1391	毫无疑问
hao wu yi yi	913	毫无意义
hao wu yi yi	40	毫无疑义
hao wu yong chu	182	毫无用处
hao wu yong tu	5	毫无用途
hao wu zhi jue	24	毫无知觉
hao wu zhun bei	48	毫无准备
hao wu zuo yong	32	毫无作用
